GP ID	SOURCE	GO_ID	GO_NAME	REL	TARGET_ID	TARGET_NAME
Q00978	UniProt	GO:0001047	core promoter binding	in_presence_of	CHEBI:84491	poly(I:C)
Q00993	UniProt	GO:0043066	negative regulation of apoptotic process	in_presence_of	UniProtKB:Q14393	
Q01518	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q02158	DictyBase	GO:0045184	establishment of protein localization	in_presence_of	CHEBI:27470	folic acid
Q02241	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q02248	BHF-UCL	GO:1904501	positive regulation of chromatin-mediated maintenance of transcription	in_presence_of	UniProtKB:Q02248	
Q02248	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:O08917	
Q02248	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P09803	
Q02248	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P26231	
Q02248	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P30999	
Q02248	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:Q60634	
Q02521	SGD	GO:0001671	ATPase activator activity	in_presence_of	CHEBI:8758	RNA (poly(U))
Q02521	SGD	GO:0032781	positive regulation of ATPase activity	in_presence_of	CHEBI:8758	RNA (poly(U))
Q02750	AgBase	GO:0000187	activation of MAPK activity	in_presence_of	UniProtKB:O92972:PRO_0000278742	
Q02878	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q02952	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q03001	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q03113	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q03135	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q03178	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q03405	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q03631	SGD	GO:0061402	positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	in_presence_of	CHEBI:36550	sorbate
Q03631	SGD	GO:0061402	positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	in_presence_of	CHEBI:36550	sorbate
Q04206	UniProt	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	in_presence_of	UniProtKB:O43707	
Q04206	UniProt	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	in_presence_of	UniProtKB:P01375	
Q04206	UniProt	GO:0005634	nucleus	in_presence_of	UniProtKB:P01375	
Q04206	UniProt	GO:0031490	chromatin DNA binding	in_presence_of	UniProtKB:P01375	
Q04601	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q04601	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q04759	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:P01127	
Q04759	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:P20160	
Q04773	SGD	GO:0006915	apoptotic process	in_presence_of	CHEBI:16240	hydrogen peroxide
Q05397	UniProt	GO:0001725	stress fiber	in_presence_of	UniProtKB:P01137	
Q05655	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:P01127	
Q05655	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:P20160	
Q05789	SGD	GO:0000407	pre-autophagosomal structure	in_presence_of	CHEBI:9168	sirolimus
Q06053	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q06053	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q06159	SGD	GO:0044804	nucleophagy	in_presence_of	CHEBI:9168	sirolimus
Q06159	SGD	GO:0061709	reticulophagy	in_presence_of	CHEBI:9168	sirolimus
Q06159	SGD	GO:0061709	reticulophagy	in_presence_of	CHEBI:9168	sirolimus
Q06287	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q06596	SGD	GO:0061395	positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	in_presence_of	CHEBI:35828	arsenic(3+)
Q06596	SGD	GO:0061395	positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	in_presence_of	CHEBI:35828	arsenic(3+)
Q06596	SGD	GO:0061395	positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	in_presence_of	CHEBI:35828	arsenic(3+)
Q06900	AgBase	GO:0050431	transforming growth factor beta binding	in_presence_of	UniProtKB:Q90999	
Q07020	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q07084	SGD	GO:2000251	positive regulation of actin cytoskeleton reorganization	in_presence_of	CHEBI:15378	hydron
Q07157	UniProt	GO:0005515	protein binding	in_presence_of	GO:0031941	filamentous actin
Q07812	AgBase	GO:0005634	nucleus	in_presence_of	CHEBI:75316	sodium phenylbutyrate
Q07812	AgBase	GO:0005634	nucleus	in_presence_of	UniProtKB:P26662	
Q07812	AgBase	GO:0005635	nuclear envelope	in_presence_of	CHEBI:75316	sodium phenylbutyrate
Q07954	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q07963	SGD	GO:0071629	cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process	in_presence_of	CHEBI:6198	(S)-azetidine-2-carboxylic acid
Q08422	SGD	GO:0071243	cellular response to arsenic-containing substance	in_presence_of	CHEBI:29866	arsenite(3-)
Q09161	UniProt	GO:0098789	pre-mRNA cleavage required for polyadenylation	in_presence_of	CHEBI:28166	m(7)G(5')pppGn
Q09161	UniProt	GO:0098789	pre-mRNA cleavage required for polyadenylation	in_presence_of	UniProtKB:P52298	
Q09499	WormBase	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09499	WormBase	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09499	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09499	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09499	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09610	WormBase	GO:0009636	response to toxic substance	in_presence_of	UniProtKB:R4I3J1	
Q09610	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q09666	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q09926	PomBase	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	in_presence_of	CHEBI:17306	maltose
Q09926	PomBase	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	in_presence_of	CHEBI:17306	maltose
Q09926	PomBase	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	in_presence_of	CHEBI:17306	maltose
Q0GKA9	AgBase	GO:0009986	cell surface	in_presence_of	UniProtKB:Q8AY96	
Q0GKA9	AgBase	GO:0016020	membrane	in_presence_of	UniProtKB:Q8AY96	
Q0QBC0	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBC0	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBC4	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBC4	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBC6	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBC6	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBC8	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBC8	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBD0	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBD0	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBD2	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBD2	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBD4	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBD4	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBE0	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBE0	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBE6	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBE6	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBF0	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBF0	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBF7	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBF7	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBF8	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBF8	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBG2	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBG2	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBG3	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBG3	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBG5	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBG5	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBG8	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBG8	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBG9	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBG9	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBH1	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBH1	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBH2	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBH2	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBH3	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBH3	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0QBH4	AgBase	GO:0009891	positive regulation of biosynthetic process	in_presence_of	CHEBI:17650	cortisol
Q0QBH4	AgBase	GO:0045793	positive regulation of cell size	in_presence_of	CHEBI:17650	cortisol
Q0ZGT2	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q10570	UniProt	GO:0005515	protein binding	in_presence_of	CHEBI:33699	messenger RNA
Q11067	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q12154	SGD	GO:0051082	unfolded protein binding	in_presence_of	CHEBI:16240	hydrogen peroxide
Q12154	SGD	GO:0051082	unfolded protein binding	in_presence_of	CHEBI:49553	copper(II) chloride
Q12154	SGD	GO:1990507	ATP-independent chaperone mediated protein folding	in_presence_of	CHEBI:16240	hydrogen peroxide
Q12154	SGD	GO:1990507	ATP-independent chaperone mediated protein folding	in_presence_of	CHEBI:49553	copper(II) chloride
Q12172	SGD	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	in_presence_of	CHEBI:25675	oligomycin
Q12172	SGD	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	in_presence_of	CHEBI:25675	oligomycin
Q12270	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q12270	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q12288	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q12288	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q12509	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q12509	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q12510	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:25255	methyl methanesulfonate
Q12510	SGD	GO:0034399	nuclear periphery	in_presence_of	CHEBI:75142	N-benzyloxycarbonyl-L-leucyl-L-leucyl-L-leucinal
Q12753	SGD	GO:0061402	positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	in_presence_of	CHEBI:15366	acetic acid
Q12792	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q12794	UniProt	GO:0030214	hyaluronan catabolic process	in_presence_of	UniProtKB:P16070	
Q12884	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q12891	UniProt	GO:0004415	hyalurononglucosaminidase activity	in_presence_of	UniProtKB:P16070	
Q12891	UniProt	GO:0030214	hyaluronan catabolic process	in_presence_of	UniProtKB:P16070	
Q12931	ParkinsonsUK-UCL	GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	in_presence_of	CHEBI:16240	hydrogen peroxide
Q12996	UniProt	GO:0005515	protein binding	in_presence_of	CHEBI:33699	messenger RNA
Q13158	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:O15519	
Q13158	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:P25445	
Q13158	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:Q14790	
Q13158	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:Q15156	
Q13241	UniProt	GO:0043235	receptor complex	in_presence_of	UniProtKB:P26715	
Q13241	UniProt	GO:0043235	receptor complex	in_presence_of	UniProtKB:P26717	
Q13283	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13308	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13393	UniProt	GO:0030139	endocytic vesicle	in_presence_of	UniProtKB:Q99755	
Q13418	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13425	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13443	BHF-UCL	GO:0033627	cell adhesion mediated by integrin	in_presence_of	UniProtKB:P05556	
Q13443	BHF-UCL	GO:0033630	positive regulation of cell adhesion mediated by integrin	in_presence_of	UniProtKB:P06756	
Q13443	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13444	UniProt	GO:0030308	negative regulation of cell growth	in_presence_of	UniProtKB:P02751	
Q13444	UniProt	GO:0030308	negative regulation of cell growth	in_presence_of	UniProtKB:P04004	
Q13444	UniProt	GO:0030336	negative regulation of cell migration	in_presence_of	UniProtKB:P02751	
Q13444	UniProt	GO:0030336	negative regulation of cell migration	in_presence_of	UniProtKB:P04004	
Q13464	UniProt	GO:0090002	establishment of protein localization to plasma membrane	in_presence_of	UniProtKB:P01375	
Q13464	UniProt	GO:0090002	establishment of protein localization to plasma membrane	in_presence_of	UniProtKB:P01375	
Q13464	UniProt	GO:1903140	regulation of establishment of endothelial barrier	in_presence_of	UniProtKB:P01375	
Q13464	UniProt	GO:1903347	negative regulation of bicellular tight junction assembly	in_presence_of	UniProtKB:P01375	
Q13477	UniProt	GO:0098640	integrin binding involved in cell-matrix adhesion	in_presence_of	CHEBI:18420	magnesium(2+)
Q13477	UniProt	GO:0098640	integrin binding involved in cell-matrix adhesion	in_presence_of	CHEBI:29108	calcium(2+)
Q13485	BHF-UCL	GO:0030513	positive regulation of BMP signaling pathway	in_presence_of	UniProtKB:Q9UK05	
Q13492	Alzheimers Project at University of Toronto 	GO:0008283	cell proliferation	in_presence_of	CHEBI:24875	iron cation
Q13625	AgBase	GO:0048471	perinuclear region of cytoplasm	in_presence_of	UniProtKB:P27958:PRO_0000037567	
Q13637	UniProt	GO:0003924	GTPase activity	in_presence_of	UniProtKB:O43147	
Q13637	UniProt	GO:0006184	obsolete GTP catabolic process	in_presence_of	UniProtKB:O43147	
Q13642	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13643	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13740	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q13873	BHF-UCL	GO:2000279	negative regulation of DNA biosynthetic process	in_presence_of	UniProtKB:Q9UK05	
Q13884	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14108	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14118	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14126	UniProt	GO:0005886	plasma membrane	in_presence_of	UniProtKB:Q9Y446	
Q14155	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14155	UniProt	GO:0010763	positive regulation of fibroblast migration	in_presence_of	UniProtKB:P02751	
Q14155	UniProt	GO:0048041	focal adhesion assembly	in_presence_of	UniProtKB:P02751	
Q14155	UniProt	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	in_presence_of	UniProtKB:P02751	
Q14155	UniProt	GO:2000394	positive regulation of lamellipodium morphogenesis	in_presence_of	UniProtKB:P02751	
Q14161	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14192	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14240	AgBase	GO:0048471	perinuclear region of cytoplasm	in_presence_of	UniProtKB:P27958:PRO_0000037577	
Q14247	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14254	UniProt	GO:0001931	uropod	in_presence_of	UniProtKB:O75955	
Q14254	UniProt	GO:0005913	cell-cell adherens junction	in_presence_of	UniProtKB:P12830	
Q14254	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14254	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:O75955	
Q14254	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:O75955	
Q14254	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P12830	
Q14254	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:O75955	
Q14254	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:P12830	
Q14254	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:P19022	
Q14315	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14332	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14344	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14393	UniProt	GO:1900142	negative regulation of oligodendrocyte apoptotic process	in_presence_of	UniProtKB:Q00993	
Q14517	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q14790	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:O15519	
Q14790	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:P25445	
Q14790	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:Q13158	
Q14790	UniProt	GO:0031264	death-inducing signaling complex	in_presence_of	UniProtKB:Q15156	
Q14847	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15149	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15286	UniProt	GO:0003924	GTPase activity	in_presence_of	UniProtKB:O60447	
Q15286	UniProt	GO:0006184	obsolete GTP catabolic process	in_presence_of	UniProtKB:O60447	
Q15366	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15404	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15404	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P48059	
Q15417	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15599	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15654	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15942	UniProt	GO:0001725	stress fiber	in_presence_of	UniProtKB:P18084	
Q15942	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q15942	UniProt	GO:0007160	cell-matrix adhesion	in_presence_of	UniProtKB:P01137	
Q15942	UniProt	GO:0007160	cell-matrix adhesion	in_presence_of	UniProtKB:P18084	
Q15942	UniProt	GO:0007179	transforming growth factor beta receptor signaling pathway	in_presence_of	UniProtKB:P01137	
Q15942	UniProt	GO:0007229	integrin-mediated signaling pathway	in_presence_of	UniProtKB:P18084	
Q15942	UniProt	GO:0043149	stress fiber assembly	in_presence_of	UniProtKB:P01137	
Q15942	UniProt	GO:0043149	stress fiber assembly	in_presence_of	UniProtKB:P18084	
Q16513	AgBase	GO:0048471	perinuclear region of cytoplasm	in_presence_of	UniProtKB:O92972:PRO_0000278753	
Q16527	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q16602	UniProt	GO:0030819	positive regulation of cAMP biosynthetic process	in_presence_of	UniProtKB:O60894	
Q16602	UniProt	GO:0030819	positive regulation of cAMP biosynthetic process	in_presence_of	UniProtKB:O60895	
Q16832	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
Q17389	UniProt	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q17400	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q17551	UniProt	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q17770	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q17R14	UniProt	GO:0051015	actin filament binding	in_presence_of	CHEBI:15422	ATP
Q18217	UniProt	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q18223	UniProt	GO:0010629	negative regulation of gene expression	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q18223	UniProt	GO:0043066	negative regulation of apoptotic process	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q18223	UniProt	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q18801	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q18807	WormBase	GO:0050907	detection of chemical stimulus involved in sensory perception	in_presence_of	CHEBI:16583	butane-2,3-dione
Q19005	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q19192	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q19192	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q19202	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:16236	ethanol
Q19202	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q19360	UniProt	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q19594	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q19919	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q1H629	AgBase	GO:0045723	positive regulation of fatty acid biosynthetic process	in_presence_of	UniProtKB:P01240	
Q1H629	AgBase	GO:0045723	positive regulation of fatty acid biosynthetic process	in_presence_of	UniProtKB:R9WQI9	
Q1H629	AgBase	GO:0045723	positive regulation of fatty acid biosynthetic process	in_presence_of	UniProtKB:W5PH94	
Q1PCR1	AgBase	GO:0032451	demethylase activity	in_presence_of	UniProtKB:E1AVU6	
Q1PCR1	AgBase	GO:0032451	demethylase activity	in_presence_of	UniProtKB:E1AVU6	
Q1PCR1	AgBase	GO:0032451	demethylase activity	in_presence_of	UniProtKB:F1P2T2	
Q1PCR1	AgBase	GO:0032451	demethylase activity	in_presence_of	UniProtKB:F1P2T2	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:E1AVU6	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:E1AVU6	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:F1P2T2	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:F1P2T2	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:P00174	
Q1PCR1	AgBase	GO:0043385	mycotoxin metabolic process	in_presence_of	UniProtKB:P00174	
Q1ZXI0	DictyBase	GO:0006979	response to oxidative stress	in_presence_of	CHEBI:17634	D-glucose
Q20002	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q20435	WormBase	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q20646	UniProt	GO:0042770	signal transduction in response to DNA damage	in_presence_of	CHEBI:23995	N-ethyl-N-nitrosourea
Q20697	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
Q21691	WormBase	GO:0008355	olfactory learning	in_presence_of	CHEBI:28398	butan-2-one
Q21921	WormBase	GO:0008340	determination of adult lifespan	in_presence_of	CHEBI:15927	N-ribosylnicotinamide
Q21921	WormBase	GO:0008340	determination of adult lifespan	in_presence_of	CHEBI:83766	olaparib
Q22262	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
