GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0016324	apical plasma membrane	part_of(CL:0002525)
GO:0009925	basal plasma membrane	part_of(CL:0002525)
GO:0005737	cytoplasm	part_of(CL:0002525)
GO:0005764	lysosome	part_of(CL:0002525)
GO:0005764	lysosome	part_of(CL:0002535)
GO:0005737	cytoplasm	part_of(CL:0002539)
GO:0005634	nucleus	part_of(CL:0002539)
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0034113	heterotypic cell-cell adhesion	part_of(CL:0002540
GO:0009986	cell surface	part_of(CL:0002540)
GO:0005923	tight junction	part_of(CL:0002544)
GO:0001527	microfibril	part_of(CL:0002551)
GO:0005737	cytoplasm	part_of(CL:0002551)
GO:0005634	nucleus	part_of(CL:0002553)
GO:0031012	extracellular matrix	part_of(CL:0002553)
GO:0005777	peroxisome	part_of(CL:0002553)
GO:0005782	peroxisomal matrix	part_of(CL:0002559)
GO:0005886	plasma membrane	part_of(CL:0002561)
GO:0045171	intercellular bridge	part_of(CL:0002561)
GO:0048471	perinuclear region of cytoplasm	part_of(CL:0002561)
GO:0005737	cytoplasm	part_of(CL:0002561)
GO:0016324	apical plasma membrane	part_of(CL:0002563
GO:0016324	apical plasma membrane	part_of(CL:0002563
GO:0030139	endocytic vesicle	part_of(CL:0002563
GO:0072659	protein localization to plasma membrane	part_of(CL:0002563
GO:0072659	protein localization to plasma membrane	part_of(CL:0002563
GO:0072659	protein localization to plasma membrane	part_of(CL:0002563
GO:0016324	apical plasma membrane	part_of(CL:0002563
GO:0072659	protein localization to plasma membrane	part_of(CL:0002563
GO:0072659	protein localization to plasma membrane	part_of(CL:0002563
GO:0005903	brush border	part_of(CL:0002563
GO:0016324	apical plasma membrane	part_of(CL:0002563
GO:0035690	cellular response to drug	part_of(CL:0002563
GO:0005798	Golgi-associated vesicle	part_of(CL:0002563)
GO:0005829	cytosol	part_of(CL:0002563)
GO:0044291	cell-cell contact zone	part_of(CL:0002563)
GO:0005634	nucleus	part_of(CL:0002563)
GO:0005886	plasma membrane	part_of(CL:0002563)
GO:0016323	basolateral plasma membrane	part_of(CL:0002563)
GO:0005902	microvillus	part_of(CL:0002563)
GO:0005923	tight junction	part_of(CL:0002563)
GO:0005911	cell-cell junction	part_of(CL:0002563)
GO:0055037	recycling endosome	part_of(CL:0002563)
GO:0005829	cytosol	part_of(CL:0002563)
GO:0005923	tight junction	part_of(CL:0002563)
GO:0005634	nucleus	part_of(CL:0002577)
GO:0005634	nucleus	part_of(CL:0002577)
GO:0005634	nucleus	part_of(CL:0002577)
GO:0061512	protein localization to cilium	part_of(CL:0002586
GO:0034451	centriolar satellite	part_of(CL:0002586)
GO:0005615	extracellular space	part_of(CL:0002586)
GO:0005737	cytoplasm	part_of(CL:0002586)
GO:0005929	cilium	part_of(CL:0002586)
GO:0005515	protein binding	part_of(CL:0002586)
GO:0035058	nonmotile primary cilium assembly	part_of(CL:0002586)
GO:0035869	ciliary transition zone	part_of(CL:0002586)
GO:0005829	cytosol	part_of(CL:0002591)
GO:0005886	plasma membrane	part_of(CL:0002591)
GO:0005737	cytoplasm	part_of(CL:0002605)
GO:0005886	plasma membrane	part_of(CL:0002608
GO:0005737	cytoplasm	part_of(CL:0002608
GO:0005768	endosome	part_of(CL:0002608
GO:0005768	endosome	part_of(CL:0002608
GO:0005634	nucleus	part_of(CL:0002608)
GO:0014069	postsynaptic density	part_of(CL:0002608)
GO:0030424	axon	part_of(CL:0002608)
GO:0043005	neuron projection	part_of(CL:0002608)
GO:0044309	neuron spine	part_of(CL:0002608)
GO:0072372	primary cilium	part_of(CL:0002608)
GO:0005737	cytoplasm	part_of(CL:0002608)
GO:0005794	Golgi apparatus	part_of(CL:0002608)
GO:0018964	propylene metabolic process	part_of(CL:0002608)
GO:0030426	growth cone	part_of(CL:0002608)
GO:0043679	axon terminus	part_of(CL:0002608)
GO:0048471	perinuclear region of cytoplasm	part_of(CL:0002608)
GO:0055037	recycling endosome	part_of(CL:0002608)
GO:0030175	filopodium	part_of(CL:0002608)
GO:0032590	dendrite membrane	part_of(CL:0002608)
GO:0060077	inhibitory synapse	part_of(CL:0002608)
GO:0097060	synaptic membrane	part_of(CL:0002608)
GO:0005886	plasma membrane	part_of(CL:0002608)
GO:0043197	dendritic spine	part_of(CL:0002608)
GO:0043198	dendritic shaft	part_of(CL:0002608)
GO:0060076	excitatory synapse	part_of(CL:0002608)
GO:0043195	terminal bouton	part_of(CL:0002608)
GO:0044297	cell body	part_of(CL:0002608)
GO:0036477	somatodendritic compartment	part_of(CL:0002608)
GO:0005886	plasma membrane	part_of(CL:0002608)
GO:0043025	neuronal cell body	part_of(CL:0002608)
GO:0007032	endosome organization	part_of(CL:0002608)
GO:0008021	synaptic vesicle	part_of(CL:0002608)
GO:0030425	dendrite	part_of(CL:0002608)
GO:0045202	synapse	part_of(CL:0002608)
GO:0005739	mitochondrion	part_of(CL:0002609)
GO:0043005	neuron projection	part_of(CL:0002609)
GO:0043025	neuronal cell body	part_of(CL:0002609)
GO:0055037	recycling endosome	part_of(CL:0002609)
GO:0030424	axon	part_of(CL:0002609)
GO:0005886	plasma membrane	part_of(CL:0002609)
GO:0030425	dendrite	part_of(CL:0002609)
GO:0044297	cell body	part_of(CL:0002609)
GO:0005737	cytoplasm	part_of(CL:0002609)
GO:0044295	axonal growth cone	part_of(CL:0002609)
GO:0048471	perinuclear region of cytoplasm	part_of(CL:0002609)
GO:0009897	external side of plasma membrane	part_of(CL:0002611)
GO:0005829	cytosol	part_of(CL:0002613)
GO:0009986	cell surface	part_of(CL:0002618
GO:0005901	caveola	part_of(CL:0002618
GO:0005770	late endosome	part_of(CL:0002618)
GO:0005769	early endosome	part_of(CL:0002618)
GO:0005886	plasma membrane	part_of(CL:0002618)
GO:0009986	cell surface	part_of(CL:0002618)
GO:0005634	nucleus	part_of(CL:0002618)
GO:0005769	early endosome	part_of(CL:0002618)
GO:0005739	mitochondrion	part_of(CL:0002618)
GO:2000379	positive regulation of reactive oxygen species metabolic process	part_of(CL:0002618)
GO:0009897	external side of plasma membrane	part_of(CL:0002619)
GO:0005778	peroxisomal membrane	part_of(CL:0002620)
GO:0005739	mitochondrion	part_of(CL:0002620)
GO:0005782	peroxisomal matrix	part_of(CL:0002620)
GO:0005829	cytosol	part_of(CL:0002620)
GO:0005777	peroxisome	part_of(CL:0002620)
GO:0005779	integral component of peroxisomal membrane	part_of(CL:0002620)
GO:0007031	peroxisome organization	part_of(CL:0002620)
GO:0005778	peroxisomal membrane	part_of(CL:0002620)
GO:0005634	nucleus	part_of(CL:0002622)
GO:0005634	nucleus	part_of(CL:0002622)
GO:0045335	phagocytic vesicle	part_of(CL:0002629)
GO:0005634	nucleus	part_of(CL:0002629)
GO:0005829	cytosol	part_of(CL:0005010)
GO:0016323	basolateral plasma membrane	part_of(CL:0005010)
GO:0016324	apical plasma membrane	part_of(CL:0005010)
GO:0005737	cytoplasm	part_of(CL:0007005)
GO:0005623	cell	part_of(CL:0007021
GO:0005634	nucleus	part_of(CL:0008001)
GO:0031674	I band	part_of(CL:0008002)
GO:0005634	nucleus	part_of(CL:0008002)
GO:0031672	A band	part_of(CL:0008002)
GO:0030017	sarcomere	part_of(CL:0008003
GO:0005859	muscle myosin complex	part_of(CL:0008003
GO:0005929	cilium	part_of(CL:0010001)
GO:0001750	photoreceptor outer segment	part_of(CL:0010009)
GO:0005794	Golgi apparatus	part_of(CL:0010009)
GO:0032391	photoreceptor connecting cilium	part_of(CL:0010009)
GO:0005737	cytoplasm	part_of(CL:0010009)
GO:0016607	nuclear speck	part_of(CL:0010012)
GO:0005634	nucleus	part_of(CL:0011003
GO:0031410	cytoplasmic vesicle	part_of(CL:0011004
GO:0031410	cytoplasmic vesicle	part_of(CL:0011004)
GO:0005634	nucleus	part_of(CL:0011004)
GO:0005768	endosome	part_of(CL:0011004)
GO:0005769	early endosome	part_of(CL:0011004)
GO:0031410	cytoplasmic vesicle	part_of(CL:0011004)
GO:0005737	cytoplasm	part_of(CL:0011103
GO:0030424	axon	part_of(CL:0011103)
GO:0005769	early endosome	part_of(CL:0011103)
GO:0048471	perinuclear region of cytoplasm	part_of(CL:0011103)
GO:0016323	basolateral plasma membrane	part_of(CL:0011108
GO:0005768	endosome	part_of(CL:0011108)
GO:0016323	basolateral plasma membrane	part_of(CL:0011108)
GO:0005634	nucleus	part_of(CL:0011111
GO:0098594	mucin granule	part_of(CL:1000143
GO:0005737	cytoplasm	part_of(CL:1000274)
GO:0005634	nucleus	part_of(CL:1000274)
GO:0048471	perinuclear region of cytoplasm	part_of(CL:1000274)
GO:0016324	apical plasma membrane	part_of(CL:1000334)
GO:0005891	voltage-gated calcium channel complex	part_of(CL:1000343)
GO:0005623	cell	part_of(CL:1000398
GO:0005764	lysosome	part_of(CL:1000398)
GO:0005886	plasma membrane	part_of(CL:1000413)
GO:0097443	sorting endosome	part_of(CL:1000413)
GO:0005769	early endosome	part_of(CL:1000413)
GO:0005634	nucleus	part_of(CL:1000451)
GO:0005737	cytoplasm	part_of(CL:1000452)
GO:0005912	adherens junction	part_of(CL:1000454)
GO:0005813	centrosome	part_of(CL:1000454)
GO:0036064	ciliary basal body	part_of(CL:1000454)
GO:0005911	cell-cell junction	part_of(CL:1000454)
GO:0005930	axoneme	part_of(CL:1000454)
GO:0072372	primary cilium	part_of(CL:1000454)
GO:0005737	cytoplasm	part_of(CL:1000488)
GO:0016323	basolateral plasma membrane	part_of(CL:1000494)
GO:0005886	plasma membrane	part_of(CL:1000497)
GO:0005929	cilium	part_of(CL:1000497)
GO:0009898	cytoplasmic side of plasma membrane	part_of(CL:1000497)
GO:0005911	cell-cell junction	part_of(CL:1000497)
GO:0005886	plasma membrane	part_of(CL:1000507)
GO:0005890	sodium:potassium-exchanging ATPase complex	part_of(CL:1000616
GO:0005764	lysosome	part_of(CL:1000692)
GO:0005615	extracellular space	part_of(CL:1000742)
GO:0005886	plasma membrane	part_of(CL:1000742)
GO:0005634	nucleus	part_of(CL:1000742)
GO:0005634	nucleus	part_of(CL:1000838)
GO:0005737	cytoplasm	part_of(CL:1000838)
GO:0005737	cytoplasm	part_of(CL:1000838)
GO:0005886	plasma membrane	part_of(CL:1001005
GO:0005634	nucleus	part_of(CL:1001005)
GO:0005634	nucleus	part_of(CL:1001005)
GO:0005886	plasma membrane	part_of(CL:1001005)
GO:0005886	plasma membrane	part_of(CL:1001124)
GO:0005737	cytoplasm	part_of(CL:1001428
GO:0005886	plasma membrane	part_of(CL:1001428
GO:0016363	nuclear matrix	part_of(CL:1001428)
GO:0012506	vesicle membrane	part_of(CL:1001451
GO:0005886	plasma membrane	part_of(CL:1001451
GO:0005783	endoplasmic reticulum	part_of(CL:1001571
GO:0031982	vesicle	part_of(CL:1001571
GO:0031965	nuclear membrane	part_of(CL:1001571
GO:0030425	dendrite	part_of(CL:1001571)
GO:0031982	vesicle	part_of(CL:1001571)
GO:0042734	presynaptic membrane	part_of(CL:1001571)
GO:0043025	neuronal cell body	part_of(CL:1001571)
GO:0005886	plasma membrane	part_of(CL:1001577)
GO:0005925	focal adhesion	part_of(CL:1001608
GO:0005737	cytoplasm	part_of(CL:1001608)
GO:0005783	endoplasmic reticulum	part_of(CL:1001608)
GO:0005634	nucleus	part_of(CL:1001608)
GO:0009986	cell surface	part_of(CL:2000001
GO:0009986	cell surface	part_of(CL:2000001)
GO:0005925	focal adhesion	part_of(CL:2000008)
GO:0016020	membrane	part_of(CL:2000044)
GO:0005886	plasma membrane	part_of(CL:2000044)
GO:0005829	cytosol	part_of(GO:0000017)
GO:0000171	ribonuclease MRP activity	part_of(GO:0000172)
GO:1900182	positive regulation of protein localization to nucleus	part_of(GO:0000302
GO:0000187	activation of MAPK activity	part_of(GO:0000302
GO:0038066	p38MAPK cascade	part_of(GO:0000302)
GO:0000187	activation of MAPK activity	part_of(GO:0000303
GO:0038066	p38MAPK cascade	part_of(GO:0000303)
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	part_of(GO:0000422
GO:0031396	regulation of protein ubiquitination	part_of(GO:0000422)
GO:0051646	mitochondrion localization	part_of(GO:0000422)
GO:0005886	plasma membrane	part_of(GO:0000765)
GO:0032460	negative regulation of protein oligomerization	part_of(GO:0000786)
GO:0015630	microtubule cytoskeleton	part_of(GO:0001750)
GO:0005930	axoneme	part_of(GO:0001750)
GO:0005783	endoplasmic reticulum	part_of(GO:0001917)
GO:0005794	Golgi apparatus	part_of(GO:0001917)
GO:1990075	periciliary membrane compartment	part_of(GO:0001917)
GO:0005615	extracellular space	part_of(GO:0002371)
GO:0051930	regulation of sensory perception of pain	part_of(GO:0002544)
GO:0051930	regulation of sensory perception of pain	part_of(GO:0002544)
GO:0005622	intracellular	part_of(GO:0005622
GO:0032993	protein-DNA complex	part_of(GO:0005634
GO:0032993	protein-DNA complex	part_of(GO:0005634)
GO:0004526	ribonuclease P activity	part_of(GO:0005655)
GO:0090534	calcium ion-transporting ATPase complex	part_of(GO:0005783)
GO:0043234	protein complex	part_of(GO:0005789)
GO:0005641	nuclear envelope lumen	part_of(GO:0005794)
GO:0031982	vesicle	part_of(GO:0005829)
GO:0045121	membrane raft	part_of(GO:0005886)
GO:0032432	actin filament bundle	part_of(GO:0005902
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	part_of(GO:0005971)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006335)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0043234	protein complex	part_of(GO:0006336)
GO:0032088	negative regulation of NF-kappaB transcription factor activity	part_of(GO:0006357)
GO:0043066	negative regulation of apoptotic process	part_of(GO:0006974)
GO:2001045	negative regulation of integrin-mediated signaling pathway	part_of(GO:0007160)
GO:2001045	negative regulation of integrin-mediated signaling pathway	part_of(GO:0007160)
GO:0043539	protein serine/threonine kinase activator activity	part_of(GO:0007173)
GO:0045860	positive regulation of protein kinase activity	part_of(GO:0007173)
GO:0045860	positive regulation of protein kinase activity	part_of(GO:0007173)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	part_of(GO:0007179)
GO:0033138	positive regulation of peptidyl-serine phosphorylation	part_of(GO:0007179)
GO:0001953	negative regulation of cell-matrix adhesion	part_of(GO:0007229)
GO:0001953	negative regulation of cell-matrix adhesion	part_of(GO:0007229)
GO:0023019	signal transduction involved in regulation of gene expression	part_of(GO:0007249
GO:0023019	signal transduction involved in regulation of gene expression	part_of(GO:0007249
GO:0023019	signal transduction involved in regulation of gene expression	part_of(GO:0007249
GO:0050766	positive regulation of phagocytosis	part_of(GO:0007249
GO:0045807	positive regulation of endocytosis	part_of(GO:0007249
GO:0010629	negative regulation of gene expression	part_of(GO:0007249)
GO:1901631	positive regulation of presynaptic membrane organization	part_of(GO:0007528)
GO:0090325	regulation of locomotion involved in locomotory behavior	part_of(GO:0007638
GO:0045893	positive regulation of transcription, DNA-templated	part_of(GO:0008283
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	part_of(GO:0008286)
GO:1900182	positive regulation of protein localization to nucleus	part_of(GO:0008286)
GO:0043410	positive regulation of MAPK cascade	part_of(GO:0008286)
GO:0005516	calmodulin binding	part_of(GO:0009790)
GO:0045214	sarcomere organization	part_of(GO:0009790)
GO:0000146	microfilament motor activity	part_of(GO:0009790)
GO:0003009	skeletal muscle contraction	part_of(GO:0009790)
GO:0042623	ATPase activity, coupled	part_of(GO:0009790)
GO:0006200	obsolete ATP catabolic process	part_of(GO:0009790)
GO:0051015	actin filament binding	part_of(GO:0009790)
GO:0060325	face morphogenesis	part_of(GO:0009790)
GO:0045596	negative regulation of cell differentiation	part_of(GO:0009792)
GO:0043234	protein complex	part_of(GO:0009986)
GO:0044216	other organism cell	part_of(GO:0009986)
GO:0004674	protein serine/threonine kinase activity	part_of(GO:0010620)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0010636)
GO:0007166	cell surface receptor signaling pathway	part_of(GO:0014070)
GO:0006898	receptor-mediated endocytosis	part_of(GO:0015889)
GO:0009986	cell surface	part_of(GO:0016323
GO:0009986	cell surface	part_of(GO:0016323
GO:0005901	caveola	part_of(GO:0016323)
GO:0005886	plasma membrane	part_of(GO:0016323)
GO:0009986	cell surface	part_of(GO:0016324
GO:0005903	brush border	part_of(GO:0016324)
GO:0005901	caveola	part_of(GO:0016324)
GO:0030018	Z disc	part_of(GO:0016529)
GO:1990425	ryanodine receptor complex	part_of(GO:0016529)
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	part_of(GO:0017148)
GO:0018105	peptidyl-serine phosphorylation	part_of(GO:0017148)
GO:0030659	cytoplasmic vesicle membrane	part_of(GO:0030315
GO:0006915	apoptotic process	part_of(GO:0030326)
GO:0043231	intracellular membrane-bounded organelle	part_of(GO:0030424
GO:0005737	cytoplasm	part_of(GO:0030424
GO:0005739	mitochondrion	part_of(GO:0030424
GO:0005739	mitochondrion	part_of(GO:0030424)
GO:0036464	cytoplasmic ribonucleoprotein granule	part_of(GO:0030425
GO:0043231	intracellular membrane-bounded organelle	part_of(GO:0030425
GO:0005886	plasma membrane	part_of(GO:0030425
GO:0005886	plasma membrane	part_of(GO:0030425
GO:0030133	transport vesicle	part_of(GO:0030425)
GO:0036464	cytoplasmic ribonucleoprotein granule	part_of(GO:0030425)
GO:0005739	mitochondrion	part_of(GO:0030425)
GO:0005768	endosome	part_of(GO:0030425)
GO:0042470	melanosome	part_of(GO:0030425)
GO:0012506	vesicle membrane	part_of(GO:0030426
GO:0005886	plasma membrane	part_of(GO:0030426
GO:0001569	patterning of blood vessels	part_of(GO:0030902
GO:0002042	cell migration involved in sprouting angiogenesis	part_of(GO:0030902
GO:0044212	transcription regulatory region DNA binding	part_of(GO:0030968)
GO:0044212	transcription regulatory region DNA binding	part_of(GO:0030968)
GO:0044212	transcription regulatory region DNA binding	part_of(GO:0030968)
GO:0044212	transcription regulatory region DNA binding	part_of(GO:0030968)
GO:0004521	endoribonuclease activity	part_of(GO:0030969)
GO:0004525	ribonuclease III activity	part_of(GO:0031053)
GO:0015629	actin cytoskeleton	part_of(GO:0031143)
GO:0032091	negative regulation of protein binding	part_of(GO:0031398)
GO:0031301	integral component of organelle membrane	part_of(GO:0031410)
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	part_of(GO:0031659)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	part_of(GO:0032221)
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	part_of(GO:0032435)
GO:0031397	negative regulation of protein ubiquitination	part_of(GO:0032435)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	part_of(GO:0032924)
GO:0033138	positive regulation of peptidyl-serine phosphorylation	part_of(GO:0032924)
GO:0000187	activation of MAPK activity	part_of(GO:0033554
GO:0060548	negative regulation of cell death	part_of(GO:0033554)
GO:1901216	positive regulation of neuron death	part_of(GO:0033554)
GO:1901215	negative regulation of neuron death	part_of(GO:0033554)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	part_of(GO:0033698
GO:0004842	ubiquitin-protein transferase activity	part_of(GO:0033768)
GO:0010628	positive regulation of gene expression	part_of(GO:0034198
GO:0010628	positive regulation of gene expression	part_of(GO:0034198
GO:0010628	positive regulation of gene expression	part_of(GO:0034198
GO:0010628	positive regulation of gene expression	part_of(GO:0034198
GO:0071074	eukaryotic initiation factor eIF2 binding	part_of(GO:0034198)
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	part_of(GO:0034198)
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	part_of(GO:0034198)
GO:0010628	positive regulation of gene expression	part_of(GO:0034198)
GO:0010628	positive regulation of gene expression	part_of(GO:0034198)
GO:0070585	protein localization to mitochondrion	part_of(GO:0034599)
GO:0042177	negative regulation of protein catabolic process	part_of(GO:0034599)
GO:0051898	negative regulation of protein kinase B signaling	part_of(GO:0034599)
GO:0060548	negative regulation of cell death	part_of(GO:0034599)
GO:0018105	peptidyl-serine phosphorylation	part_of(GO:0034599)
GO:1901215	negative regulation of neuron death	part_of(GO:0034599)
GO:0061077	chaperone-mediated protein folding	part_of(GO:0034599)
GO:0010629	negative regulation of gene expression	part_of(GO:0034599)
GO:0033137	negative regulation of peptidyl-serine phosphorylation	part_of(GO:0034976
GO:0044212	transcription regulatory region DNA binding	part_of(GO:0034976
GO:0031293	membrane protein intracellular domain proteolysis	part_of(GO:0034976
GO:0031293	membrane protein intracellular domain proteolysis	part_of(GO:0034976
GO:0006468	protein phosphorylation	part_of(GO:0034976
GO:0061099	negative regulation of protein tyrosine kinase activity	part_of(GO:0034976
GO:0010628	positive regulation of gene expression	part_of(GO:0034976
GO:0010628	positive regulation of gene expression	part_of(GO:0034976
GO:0061098	positive regulation of protein tyrosine kinase activity	part_of(GO:0034976
GO:0004672	protein kinase activity	part_of(GO:0034976)
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	part_of(GO:0034976)
GO:0006996	organelle organization	part_of(GO:0034976)
GO:0046982	protein heterodimerization activity	part_of(GO:0034976)
GO:0071074	eukaryotic initiation factor eIF2 binding	part_of(GO:0034976)
GO:0031293	membrane protein intracellular domain proteolysis	part_of(GO:0034976)
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	part_of(GO:0034976)
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	part_of(GO:0034976)
GO:0031293	membrane protein intracellular domain proteolysis	part_of(GO:0034976)
GO:0031293	membrane protein intracellular domain proteolysis	part_of(GO:0034976)
GO:0007257	activation of JUN kinase activity	part_of(GO:0034976)
GO:0045454	cell redox homeostasis	part_of(GO:0034976)
GO:0051082	unfolded protein binding	part_of(GO:0034976)
GO:0010821	regulation of mitochondrion organization	part_of(GO:0034976)
GO:0043525	positive regulation of neuron apoptotic process	part_of(GO:0034976)
GO:0046330	positive regulation of JNK cascade	part_of(GO:0034976)
GO:0051898	negative regulation of protein kinase B signaling	part_of(GO:0034976)
GO:0090074	negative regulation of protein homodimerization activity	part_of(GO:0034976)
GO:0090074	negative regulation of protein homodimerization activity	part_of(GO:0034976)
GO:0090074	negative regulation of protein homodimerization activity	part_of(GO:0034976)
GO:1900182	positive regulation of protein localization to nucleus	part_of(GO:0034976)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	part_of(GO:0034976)
GO:0035591	signaling adaptor activity	part_of(GO:0034976)
GO:0071074	eukaryotic initiation factor eIF2 binding	part_of(GO:0034976)
GO:0010628	positive regulation of gene expression	part_of(GO:0034976)
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	part_of(GO:0034976)
GO:0043507	positive regulation of JUN kinase activity	part_of(GO:0034976)
GO:1900182	positive regulation of protein localization to nucleus	part_of(GO:0034976)
GO:0010628	positive regulation of gene expression	part_of(GO:0034976)
GO:0010628	positive regulation of gene expression	part_of(GO:0034976)
GO:0032469	endoplasmic reticulum calcium ion homeostasis	part_of(GO:0034976)
GO:0060070	canonical Wnt signaling pathway	part_of(GO:0035108)
GO:0009953	dorsal/ventral pattern formation	part_of(GO:0035108)
GO:0004402	histone acetyltransferase activity	part_of(GO:0035267)
GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein	part_of(GO:0035458)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0035458)
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0032270	positive regulation of cellular protein metabolic process	part_of(GO:0035987
GO:0003677	DNA binding	part_of(GO:0036436
GO:0031491	nucleosome binding	part_of(GO:0036436
GO:0016887	ATPase activity	part_of(GO:0036436
GO:0003677	DNA binding	part_of(GO:0036436
GO:0016887	ATPase activity	part_of(GO:0036436
GO:0031491	nucleosome binding	part_of(GO:0036436
GO:0016887	ATPase activity	part_of(GO:0036437
GO:0031491	nucleosome binding	part_of(GO:0036437
GO:0016887	ATPase activity	part_of(GO:0036437
GO:0003677	DNA binding	part_of(GO:0036437
GO:0003677	DNA binding	part_of(GO:0036437
GO:0031491	nucleosome binding	part_of(GO:0036437
GO:0032874	positive regulation of stress-activated MAPK cascade	part_of(GO:0036481)
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	part_of(GO:0038084
GO:0048010	vascular endothelial growth factor receptor signaling pathway	part_of(GO:0038084)
GO:0048010	vascular endothelial growth factor receptor signaling pathway	part_of(GO:0038084)
GO:0070374	positive regulation of ERK1 and ERK2 cascade	part_of(GO:0038084)
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	part_of(GO:0038084)
GO:0070374	positive regulation of ERK1 and ERK2 cascade	part_of(GO:0038084)
GO:0070374	positive regulation of ERK1 and ERK2 cascade	part_of(GO:0038084)
GO:0038190	VEGF-activated neuropilin signaling pathway	part_of(GO:0038084)
GO:0038190	VEGF-activated neuropilin signaling pathway	part_of(GO:0038084)
GO:0048010	vascular endothelial growth factor receptor signaling pathway	part_of(GO:0038084)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0042149
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0042149
GO:0030659	cytoplasmic vesicle membrane	part_of(GO:0042383
GO:0005901	caveola	part_of(GO:0042383)
GO:0005890	sodium:potassium-exchanging ATPase complex	part_of(GO:0042383)
GO:0031982	vesicle	part_of(GO:0043005)
GO:0005829	cytosol	part_of(GO:0043005)
GO:0048471	perinuclear region of cytoplasm	part_of(GO:0043025
GO:0005783	endoplasmic reticulum	part_of(GO:0043025)
GO:0031982	vesicle	part_of(GO:0043025)
GO:0030133	transport vesicle	part_of(GO:0043025)
GO:0043231	intracellular membrane-bounded organelle	part_of(GO:0043025)
GO:0005739	mitochondrion	part_of(GO:0043025)
GO:0031965	nuclear membrane	part_of(GO:0043025)
GO:0016567	protein ubiquitination	part_of(GO:0043161)
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	part_of(GO:0043162)
GO:0061665	SUMO ligase activity	part_of(GO:0043433)
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	part_of(GO:0043525)
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	part_of(GO:0043525)
GO:0032927	positive regulation of activin receptor signaling pathway	part_of(GO:0043537)
GO:0005768	endosome	part_of(GO:0043679)
